"[-38.9531760162337, 150.303381174035, 145.216966586914]"
"[-34.988932, 93.334069, 146.232813]"
"[-33.9900259421939, 135.351647758985, 162.689569123333]"
"[-47.6236476440411, 1.62662904486228, 162.496274337422]"
"[-30.8224886353244, 111.078099116345, 163.363367483467]"
"[-43.7654605541266, 92.7194950881477, 161.164278697251]"
"[-38.0902298329227, 48.5105889414614, 158.031638654]"
"[-32.9096171314916, 93.9761565632104, 154.955054491454]"
"[-36.308370796662, 143.695284828661, 145.140081242605]"
"[-39.6129942142558, 136.039239124704, 127.592392071857]"
"[-30.7178026052498, 1.2750038750612, 134.231225294372]"
"[-44.4136700389584, 112.083453027131, 125.929176932253]"
"[-59.1870497731945, 95.6358117476367, 130.469793962331]"
"[-49.3720872499647, 48.8502047112088, 141.259958596044]"
"[-37.0565030025851, 92.8682157490489, 137.496576319742]"
"[-34.9802332580162, 113.638764444806, 145.189868637586]"
"[-34.8513460705077, 122.374697765894, 144.964392949015]"
